Periodo,idnoremp,ciiu4,idact,seccion,gasto_total_EAS,GASPROGESAMB,ACTINV1,ACTINV2,ACTINV3,ACTINV4,ACTINV5,ACTINV6,ACTINV7,ACTINV8,ACTGAST1,ACTGAST2,ACTGAST3,ACTGAST4,ACTGAST5,ACTGAST6,ACTGAST7,ACTGAST8,ACTGAST9
2020,10404,5612,5523,I2 Expendio de alimentos,1409025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10406,5630,5530,I2 Expendio de alimentos,25205055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15580,5611,5521,I2 Expendio de alimentos,1755769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11488,5629,5529,I2 Expendio de alimentos,2148735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11505,5611,5521,I2 Expendio de alimentos,1356835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11557,5619,5529,I2 Expendio de alimentos,5256930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11563,5612,5524,I2 Expendio de alimentos,2715061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11602,5630,5530,I2 Expendio de alimentos,5869330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11642,5611,5521,I2 Expendio de alimentos,811180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11748,5629,5529,I2 Expendio de alimentos,55136549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11802,5611,5521,I2 Expendio de alimentos,5307981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11810,5611,5521,I2 Expendio de alimentos,1783152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11840,5611,5521,I2 Expendio de alimentos,2344289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11869,5611,5521,I2 Expendio de alimentos,5039225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11876,5611,5521,I2 Expendio de alimentos,2219821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11887,5611,5521,I2 Expendio de alimentos,12565523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11888,5611,5521,I2 Expendio de alimentos,1358556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11890,5612,5523,I2 Expendio de alimentos,2643127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11925,5611,5521,I2 Expendio de alimentos,11944195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11979,5611,5521,I2 Expendio de alimentos,10682178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12032,5611,5521,I2 Expendio de alimentos,10142626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12033,5629,5529,I2 Expendio de alimentos,48967263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12034,5629,5529,I2 Expendio de alimentos,905530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12035,5630,5530,I2 Expendio de alimentos,8927739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12036,5612,5523,I2 Expendio de alimentos,3998397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12137,5611,5521,I2 Expendio de alimentos,19714235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12156,5611,5521,I2 Expendio de alimentos,3595548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12253,5611,5521,I2 Expendio de alimentos,745817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12268,5611,5521,I2 Expendio de alimentos,2742806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12282,5612,5523,I2 Expendio de alimentos,11323871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12291,5611,5521,I2 Expendio de alimentos,2439936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12313,5612,5523,I2 Expendio de alimentos,9790906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12327,5611,5521,I2 Expendio de alimentos,1667296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12343,5611,5521,I2 Expendio de alimentos,2283137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17982,5630,5530,I2 Expendio de alimentos,824823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12362,5611,5521,I2 Expendio de alimentos,2424626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12377,5611,5521,I2 Expendio de alimentos,1376847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19383,5611,5521,I2 Expendio de alimentos,2195772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19384,5630,5530,I2 Expendio de alimentos,941983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12378,5611,5521,I2 Expendio de alimentos,2660195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12379,5611,5521,I2 Expendio de alimentos,4664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12380,5613,5522,I2 Expendio de alimentos,3163714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12382,5611,5521,I2 Expendio de alimentos,7492548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12383,5629,5529,I2 Expendio de alimentos,24761961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12384,5612,5523,I2 Expendio de alimentos,1172393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12385,5629,5529,I2 Expendio de alimentos,501908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12388,5611,5521,I2 Expendio de alimentos,8498836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19385,5611,5521,I2 Expendio de alimentos,617812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12392,5611,5521,I2 Expendio de alimentos,11856079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15695,5611,5521,I2 Expendio de alimentos,3244984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19386,5611,5521,I2 Expendio de alimentos,1260851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12397,5630,5530,I2 Expendio de alimentos,1218534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12398,5611,5521,I2 Expendio de alimentos,3209592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12399,5613,5522,I2 Expendio de alimentos,1889985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12401,5629,5529,I2 Expendio de alimentos,19208115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15697,5611,5521,I2 Expendio de alimentos,2264359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12403,5611,5521,I2 Expendio de alimentos,1242783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12405,5611,5521,I2 Expendio de alimentos,48966065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12406,5611,5521,I2 Expendio de alimentos,1226192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17576,5611,5521,I2 Expendio de alimentos,4450717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12407,5629,5529,I2 Expendio de alimentos,574657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12408,5611,5521,I2 Expendio de alimentos,2926726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12412,5611,5521,I2 Expendio de alimentos,1257832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12413,5611,5521,I2 Expendio de alimentos,1902684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12414,5611,5521,I2 Expendio de alimentos,826355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12415,5621,5525,I2 Expendio de alimentos,22020363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12702,5611,5521,I2 Expendio de alimentos,2475331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12964,5611,5521,I2 Expendio de alimentos,1092981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12970,5611,5521,I2 Expendio de alimentos,7881675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12975,5611,5521,I2 Expendio de alimentos,5776965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12977,5611,5521,I2 Expendio de alimentos,53199708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13012,5611,5521,I2 Expendio de alimentos,2541446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13031,5613,5522,I2 Expendio de alimentos,27595620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19804,5611,5521,I2 Expendio de alimentos,2263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17690,5629,5529,I2 Expendio de alimentos,784940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17691,5613,5522,I2 Expendio de alimentos,4687230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17692,5612,5524,I2 Expendio de alimentos,11775485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18579,5611,5521,I2 Expendio de alimentos,846554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17993,5612,5523,I2 Expendio de alimentos,2504724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17693,5629,5529,I2 Expendio de alimentos,11449205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17694,5611,5521,I2 Expendio de alimentos,3033115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17695,5613,5522,I2 Expendio de alimentos,2703758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17697,5612,5523,I2 Expendio de alimentos,3746991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17703,5611,5521,I2 Expendio de alimentos,10869187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17704,5611,5521,I2 Expendio de alimentos,2195974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17706,5612,5523,I2 Expendio de alimentos,3307867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17995,5611,5521,I2 Expendio de alimentos,959230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17713,5611,5521,I2 Expendio de alimentos,1583554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17714,5611,5521,I2 Expendio de alimentos,259534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17749,5629,5529,I2 Expendio de alimentos,28162466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17751,5612,5523,I2 Expendio de alimentos,13846448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17752,5621,5525,I2 Expendio de alimentos,17256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17753,5611,5521,I2 Expendio de alimentos,473853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17754,5613,5522,I2 Expendio de alimentos,218098472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17757,5619,5529,I2 Expendio de alimentos,3393564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18059,5629,5529,I2 Expendio de alimentos,12892027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18067,5611,5521,I2 Expendio de alimentos,11070076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18071,5611,5521,I2 Expendio de alimentos,6203223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19807,5611,5521,I2 Expendio de alimentos,1883489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18604,5611,5521,I2 Expendio de alimentos,9398659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18616,5630,5530,I2 Expendio de alimentos,2134144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18700,5611,5521,I2 Expendio de alimentos,9574278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18701,5611,5521,I2 Expendio de alimentos,7118869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18702,5612,5523,I2 Expendio de alimentos,1897042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18703,5630,5530,I2 Expendio de alimentos,3254452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18704,5630,5530,I2 Expendio de alimentos,1028797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18706,5612,5523,I2 Expendio de alimentos,2035708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18707,5611,5521,I2 Expendio de alimentos,2324088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18708,5619,5529,I2 Expendio de alimentos,4222599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18709,5612,5523,I2 Expendio de alimentos,1247614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18711,5611,5521,I2 Expendio de alimentos,1811870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18899,5630,5530,I2 Expendio de alimentos,1647856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18917,5611,5521,I2 Expendio de alimentos,216825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18919,5612,5523,I2 Expendio de alimentos,11558135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19507,5611,5521,I2 Expendio de alimentos,2249228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19513,5630,5530,I2 Expendio de alimentos,1027407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19885,5619,5529,I2 Expendio de alimentos,7115971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19901,5611,5521,I2 Expendio de alimentos,6093370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20006,5611,5521,I2 Expendio de alimentos,11350540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13125,5612,5523,I2 Expendio de alimentos,11255536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13126,5611,5521,I2 Expendio de alimentos,3492342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13128,5611,5521,I2 Expendio de alimentos,1609783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13206,5611,5521,I2 Expendio de alimentos,4587930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13244,5611,5521,I2 Expendio de alimentos,2245862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13276,5629,5529,I2 Expendio de alimentos,6735688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13297,5611,5521,I2 Expendio de alimentos,5871114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17766,5612,5523,I2 Expendio de alimentos,23578088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19552,5621,5525,I2 Expendio de alimentos,1812631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19553,5611,5521,I2 Expendio de alimentos,2036229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13326,5629,5529,I2 Expendio de alimentos,10261002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13330,5611,5521,I2 Expendio de alimentos,2559892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13332,5611,5521,I2 Expendio de alimentos,4815677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13334,5612,5523,I2 Expendio de alimentos,3543027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13338,5611,5521,I2 Expendio de alimentos,2096292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13339,5611,5521,I2 Expendio de alimentos,7963732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13340,5611,5521,I2 Expendio de alimentos,5477734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13341,5613,5522,I2 Expendio de alimentos,2886116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13343,5611,5521,I2 Expendio de alimentos,3367919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13344,5612,5523,I2 Expendio de alimentos,3824013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13510,5629,5529,I2 Expendio de alimentos,9359210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13625,5611,5521,I2 Expendio de alimentos,13595397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13633,5611,5521,I2 Expendio de alimentos,70918265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13634,5611,5521,I2 Expendio de alimentos,1340490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13703,5629,5529,I2 Expendio de alimentos,3717569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13704,5611,5521,I2 Expendio de alimentos,20968553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13722,5611,5521,I2 Expendio de alimentos,6598307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17771,5613,5522,I2 Expendio de alimentos,651268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17773,5611,5521,I2 Expendio de alimentos,4154635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17783,5613,5522,I2 Expendio de alimentos,1441328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17784,5611,5521,I2 Expendio de alimentos,1808392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17785,5611,5521,I2 Expendio de alimentos,2598216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17786,5629,5529,I2 Expendio de alimentos,42619517,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2020,17788,5619,5529,I2 Expendio de alimentos,4108440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17789,5611,5521,I2 Expendio de alimentos,3474474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17790,5611,5521,I2 Expendio de alimentos,3908505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17791,5611,5521,I2 Expendio de alimentos,1912389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17792,5613,5522,I2 Expendio de alimentos,875183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17793,5629,5529,I2 Expendio de alimentos,31897091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17794,5611,5521,I2 Expendio de alimentos,1145681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17795,5611,5521,I2 Expendio de alimentos,1784885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17797,5611,5521,I2 Expendio de alimentos,5944967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18309,5629,5529,I2 Expendio de alimentos,43503037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18340,5611,5521,I2 Expendio de alimentos,3638154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17805,5629,5529,I2 Expendio de alimentos,5071347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17806,5629,5529,I2 Expendio de alimentos,2170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17807,5611,5521,I2 Expendio de alimentos,989733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13829,5611,5521,I2 Expendio de alimentos,14445824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13830,5629,5529,I2 Expendio de alimentos,4086017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13833,5611,5521,I2 Expendio de alimentos,6188118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13834,5611,5521,I2 Expendio de alimentos,4295815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13836,5611,5521,I2 Expendio de alimentos,2606219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13840,5611,5521,I2 Expendio de alimentos,14416059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13841,5613,5522,I2 Expendio de alimentos,6284682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13842,5611,5521,I2 Expendio de alimentos,843564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13843,5611,5521,I2 Expendio de alimentos,38322835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14097,5629,5529,I2 Expendio de alimentos,3259476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14101,5613,5522,I2 Expendio de alimentos,3066154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14104,5629,5529,I2 Expendio de alimentos,11918505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15831,5611,5521,I2 Expendio de alimentos,2724935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14124,5611,5521,I2 Expendio de alimentos,4260747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14134,5611,5521,I2 Expendio de alimentos,4174243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14179,5611,5521,I2 Expendio de alimentos,6120237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14203,5612,5523,I2 Expendio de alimentos,25876768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14204,5611,5521,I2 Expendio de alimentos,645125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14205,5629,5529,I2 Expendio de alimentos,10392883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14207,5612,5523,I2 Expendio de alimentos,5657829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17808,5611,5521,I2 Expendio de alimentos,4413202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14262,5629,5529,I2 Expendio de alimentos,7152660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14270,5611,5521,I2 Expendio de alimentos,2361212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14272,5629,5529,I2 Expendio de alimentos,2677826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14288,5613,5522,I2 Expendio de alimentos,1786163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14400,5611,5521,I2 Expendio de alimentos,2490696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14404,5611,5521,I2 Expendio de alimentos,1603165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14406,5613,5522,I2 Expendio de alimentos,1531536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14407,5611,5521,I2 Expendio de alimentos,7211225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,14408,5629,5529,I2 Expendio de alimentos,14405844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14416,5611,5521,I2 Expendio de alimentos,1636148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14437,5611,5521,I2 Expendio de alimentos,11517070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17829,5611,5521,I2 Expendio de alimentos,3509250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17831,5611,5521,I2 Expendio de alimentos,3177251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17832,5621,5525,I2 Expendio de alimentos,797145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17834,5619,5529,I2 Expendio de alimentos,1653905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17835,5611,5521,I2 Expendio de alimentos,3938825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17836,5611,5521,I2 Expendio de alimentos,16880703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17837,5611,5521,I2 Expendio de alimentos,12412706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17838,5611,5521,I2 Expendio de alimentos,3072979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17840,5611,5521,I2 Expendio de alimentos,16374161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17841,5619,5529,I2 Expendio de alimentos,5045418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17842,5611,5521,I2 Expendio de alimentos,17981182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17845,5613,5522,I2 Expendio de alimentos,1834845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18399,5619,5529,I2 Expendio de alimentos,3223941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18400,5611,5521,I2 Expendio de alimentos,3922837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18402,5611,5521,I2 Expendio de alimentos,2978841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
