PERIODO,idnoremp,ciiu4,ACTNOM,Seccion,gastos_tot,GASPROGESAMB,ACTINV1,ACTINV2,ACTINV3,ACTINV4,ACTINV5,ACTINV6,ACTINV7,ACTINV8,ACTGAST1,ACTGAST2,ACTGAST3,ACTGAST4,ACTGAST5,ACTGAST6,ACTGAST7,ACTGAST8,ACTGAST9,PERSAMB
2021,10001,5511,Alojamiento en hoteles,I1 Alojamiento,1682975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10002,5511,Alojamiento en hoteles,I1 Alojamiento,1710641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10003,5511,Alojamiento en hoteles,I1 Alojamiento,6854236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10004,5511,Alojamiento en hoteles,I1 Alojamiento,6000326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10005,5612,Actividades de planes de seguridad social de afiliación obligatoria,I2 Expendio de alimentos,22229918,171785,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2021,10006,5629,Actividades de otros servicios de comidas,I2 Expendio de alimentos,71438456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10007,5611,Expendio a la mesa de comidas preparadas,I2 Expendio de alimentos,831639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10008,5611,Expendio a la mesa de comidas preparadas,I2 Expendio de alimentos,14527370,10504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10013,5222,Manipulación de carga,H1 Auxiliares del transporte,17301519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10015,5210,Almacenamiento y depósito,H1 Auxiliares del transporte,9562698,25000,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1
2021,10017,5222,Actividades de puertos y servicios complementarios para el transporte acuático,H1 Auxiliares del transporte,169410655,1044270,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1
2021,10018,5222,Actividades de puertos y servicios complementarios para el transporte acuático,H1 Auxiliares del transporte,4559380,34699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,10019,7911,Actividades de las agencias de viaje,N2 Agencias de viajes,2365205,465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10020,7911,Actividades de las agencias de viaje,N2 Agencias de viajes,1099116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10021,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,6287208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10022,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,9028558,16503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10023,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,3226363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10024,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,2337115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10025,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,3429871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10026,6130,Actividades de programación y transmisión de televisión,J3 Actividades de telecomunicaciones,1043000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10027,6190,Otras actividades de telecomunicaciones,J3 Actividades de telecomunicaciones,111483475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10029,5511,Expendio de bebidas alcohólicas para el consumo dentro del establecimiento,I1 Alojamiento,10580896,3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,10030,7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",LN1 Inmobiliarias Y Alquileres,2285083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10033,7020,Actividades de administración empresarial,"M1 Actividades profesionales, científicas",16710673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10034,7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",10588059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10035,7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",7340927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10036,7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",888784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10038,7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",10830733,32486,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
2021,10040,7020,Actividades de consultoría de gestión,"M1 Actividades profesionales, científicas",166808550,4117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10041,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,3749003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10044,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,15237773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10047,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,9317665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10048,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,14982626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10049,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,37188752,35000,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1
2021,10050,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,89240103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10051,7810,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,35472398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10052,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,1785831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10053,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,4150328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10055,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,120132338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10057,7810,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,33197096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10058,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,27501661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10059,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,22474301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10060,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,8422273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10062,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,7194018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10063,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,144998309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10064,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,12566989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10065,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,11722133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10066,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,61086583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10067,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,18133453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10068,8020,Actividades de servicios de sistemas de seguridad,N3 Obtención y suministro de personal,4178923,52,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
2021,10069,8129,Otras actividades de limpieza de edificios e instalaciones industriales,N3 Obtención y suministro de personal,6104339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10070,8110,Limpieza general interior de edificios,N3 Obtención y suministro de personal,93862404,160947,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1
2021,10072,8292,Actividades de envase y empaque,N4 Actividades administrativas,61294053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10075,8299,Otras actividades de servicio de apoyo a las empresas n.c.p.,N4 Actividades administrativas,682599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10076,8544,Educación de universidades,P Educación superior,11308506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10077,8544,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,3478574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10078,8543,Educación de instituciones universitarias o de escuelas tecnológicas,P Educación superior,651943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10079,8544,Educación de universidades,P Educación superior,308898915,253777,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,10080,8544,Educación de universidades,P Educación superior,50218078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10081,8543,Educación de universidades,P Educación superior,17869699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10082,8541,Educación técnica profesional,P Educación superior,3165504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10083,8544,Educación de universidades,P Educación superior,113129110,27310,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2021,10084,8544,Educación de universidades,P Educación superior,61390118,93437,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1
2021,10085,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,14496568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10086,8691,Actividades de apoyo diagnóstico,Q Salud humana,24672087,18494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,10087,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,142753697,877245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021,10088,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,124965407,287908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2021,10090,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,213108445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10092,8699,Otras actividades de atención de la salud humana,Q Salud humana,6334164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10093,8699,"Actividades de la práctica médica, sin internación",Q Salud humana,40537381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10094,8691,Actividades de apoyo diagnóstico,Q Salud humana,13000260,42979,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
2021,10095,8691,Actividades de apoyo diagnóstico,Q Salud humana,9029658,18445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2021,10096,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,10143988,1560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10097,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,29048178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10098,8691,Actividades de apoyo diagnóstico,Q Salud humana,16555044,11465,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
2021,10099,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,32828740,20226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10101,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,47920261,58539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2021,10103,8692,Actividades de apoyo terapéutico,Q Salud humana,2513366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10104,8692,"Actividades de la práctica médica, sin internación",Q Salud humana,20685335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10105,8691,Actividades de apoyo diagnóstico,Q Salud humana,20587320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10107,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,12880951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10108,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,6044530,62663,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2021,10109,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,21710469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10111,8691,Actividades de apoyo diagnóstico,Q Salud humana,45388535,80093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2021,10112,8691,Actividades de apoyo diagnóstico,Q Salud humana,28871632,17749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2021,10113,8691,Actividades de apoyo diagnóstico,Q Salud humana,30050560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10114,8691,Actividades de apoyo diagnóstico,Q Salud humana,9587401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10115,8621,Otras actividades de atención de la salud humana,Q Salud humana,3682703,60000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,10116,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,3572792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10117,6020,Actividades de programación y transmisión de televisión,J2 Prog y trans de radio y televisión,1707194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10118,6020,Actividades de programación y transmisión de televisión,J2 Prog y trans de radio y televisión,10922809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10119,9603,Pompas fúnebres y actividades relacionadas,S Otros Servicios,9082024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10120,9603,Seguros generales,S Otros Servicios,17412990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10121,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,3620955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10122,8299,Otras actividades de servicio de apoyo a las empresas n.c.p.,N4 Actividades administrativas,6096059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10123,5511,Alojamiento en hoteles,I1 Alojamiento,2419725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10124,5511,Alojamiento en hoteles,I1 Alojamiento,2781117,1500,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
2021,10125,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,79754886,13466,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021,10128,5229,"Otras actividades profesionales, científicas y técnicas n.c.p.",H1 Auxiliares del transporte,2482675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10129,7820,Otras actividades de servicio de apoyo a las empresas n.c.p.,N3 Obtención y suministro de personal,15503818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10131,5320,Actividades de mensajería,H2 Postales y correos,782988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10132,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,7433080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10133,8699,Otras actividades de atención de la salud humana,Q Salud humana,20617769,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2021,10135,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,65303313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10136,7310,Organización de convenciones y eventos comerciales,M2 Publicidad,11820062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10138,8621,"Actividades de la práctica médica, sin internación",Q Salud humana,10105799,9769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2021,10139,5511,Otros servicios de reserva y actividades relacionadas,I1 Alojamiento,11530783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10140,5511,Alojamiento en hoteles,I1 Alojamiento,3243881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10141,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,3603431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10142,8691,Actividades de apoyo diagnóstico,Q Salud humana,8912405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10143,5611,Expendio a la mesa de comidas preparadas,I2 Expendio de alimentos,28572113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10144,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,32349504,120166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2021,10145,5221,"Actividades de estaciones, vías y servicios complementarios para el transporte terrestre",H1 Auxiliares del transporte,8702785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10146,6810,Actividades de consultoría de gestión,LN1 Inmobiliarias Y Alquileres,47028121,216000,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2021,10148,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,10485940,60000,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
2021,10149,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,6635534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10151,8621,Actividades de apoyo diagnóstico,Q Salud humana,23562769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10153,6910,Actividades jurídicas,"M1 Actividades profesionales, científicas",2254712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10154,7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",5279278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10155,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,34093196,42832,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2021,10156,7730,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",LN1 Inmobiliarias Y Alquileres,38921730,4930,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10157,5224,Manipulación de carga,H1 Auxiliares del transporte,2398732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10158,5224,Manipulación de carga,H1 Auxiliares del transporte,14815320,25000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10159,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,90209755,15500,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2021,10162,8020,Actividades de seguridad privada,N3 Obtención y suministro de personal,62854447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10163,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,80871017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10164,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,44125376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10168,8129,Limpieza general interior de edificios,N3 Obtención y suministro de personal,15657545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,15416,7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",3836448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10169,5914,Actividades de exhibición de películas cinematográficas y videos,S Otros Servicios,56242385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10170,8622,Actividades de la práctica odontológica,Q Salud humana,8695367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10171,5530,Servicio de estancia por horas,I1 Alojamiento,1622684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10172,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,5905291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10173,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,16339018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10174,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,3144114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10177,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,4747178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10178,9329,Otras actividades recreativas y de esparcimiento n.c.p.,"R  Actividades creativas, artísticas y de entretenim",1504986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10180,5511,Alojamiento en hoteles,I1 Alojamiento,1585836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10182,6201,"Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",J4 Inform y serv de información,2063759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10183,5914,Actividades de exhibición de películas cinematográficas y videos,S Otros Servicios,60081302,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10184,8691,Actividades de apoyo diagnóstico,Q Salud humana,6408480,11068,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,18545,5320,Actividades de mensajería,H2 Postales y correos,1292872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10185,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,11412259,30022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,10187,5229,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,11066121,2800,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2021,17548,5511,Alojamiento en hoteles,I1 Alojamiento,601086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10189,5511,Alojamiento en hoteles,I1 Alojamiento,459474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10191,5611,Expendio a la mesa de comidas preparadas,I2 Expendio de alimentos,5249139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10192,7111,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",14226582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10193,7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",9307126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10194,8010,Actividades de seguridad privada,N3 Obtención y suministro de personal,27462627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10195,8544,Educación de universidades,P Educación superior,57088121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10197,7810,Actividades de agencias de gestión y colocación de empleo,N3 Obtención y suministro de personal,4577348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10198,8121,Limpieza general interior de edificios,N3 Obtención y suministro de personal,2254730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10199,7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",2820244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10200,8610,"Actividades de hospitales y clínicas, con internación",Q Salud humana,35936949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10201,5611,Expendio por autoservicio de comidas preparadas,I2 Expendio de alimentos,15265875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10202,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,706276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10203,5224,Otras actividades complementarias al transporte,H1 Auxiliares del transporte,4667970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10204,7112,Actividades de ingeniería y otras actividades conexas de consultoría técnica,"M1 Actividades profesionales, científicas",3463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10205,5511,Alojamiento en hoteles,I1 Alojamiento,3376511,12541,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2021,10207,5511,Alojamiento en hoteles,I1 Alojamiento,1369877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10208,5511,Alojamiento en hoteles,I1 Alojamiento,87693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10209,5513,Alojamiento en centros vacacionales,I1 Alojamiento,5206458,56328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2021,10210,5222,Actividades de puertos y servicios complementarios para el transporte acuático,H1 Auxiliares del transporte,24931548,286501,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1
2021,17959,6201,"Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",J4 Inform y serv de información,1002905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10213,5210,Almacenamiento y depósito,H1 Auxiliares del transporte,16552699,130441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10216,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,8672487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10217,7820,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,4450915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10219,7830,Actividades de empresas de servicios temporales,N3 Obtención y suministro de personal,57538624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10220,6810,Actividades inmobiliarias realizadas con bienes propios o arrendados,LN1 Inmobiliarias Y Alquileres,7541860,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,10221,5511,Alojamiento en hoteles,I1 Alojamiento,2799000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
