id_empresa,anio_inicio,periodo,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
10112,1994,2019,Q,34394037,141,8590250,9107992,80,61,141,4381,157536,17102,707747,129
10113,1996,2019,Q,19337504,11,570578,577507,233,37,270,1652,585358,4301,12234,37
10114,1980,2019,Q,11324450,59,2652600,2719739,37,22,59,59699,12372,0,229937,0
10115,1989,2019,Q,4622558,24,361499,378789,22,7,29,32729,31114,20745,91966,0
10116,1986,2019,Q,5161089,48,1050949,1138820,34,14,48,27608,58315,20027,116265,456
10117,1993,2019,J2,1326218,10,222958,225101,12,18,30,15973,8574,3932,19340,0
10118,1986,2019,J2,26949625,50,2556681,2802668,23,27,50,89929,150269,2600,137489,0
10119,2003,2019,S,9056931,120,2346511,2465893,61,60,121,95438,6925,102930,50717,135130
10120,1986,2019,S,15795255,136,4161009,4375704,87,49,136,143413,171837,4170,364861,196
10121,1997,2019,N3,5185587,212,4745753,4745753,70,142,212,4330,3250,1174,4340,0
10122,1986,2019,N4,3102130,90,1415335,1548479,16,78,94,31043,25109,0,14365,0
10123,2002,2019,I1,4192840,54,672823,713642,31,30,61,39491,79590,16572,370317,38978
10124,2001,2019,I1,5047172,69,1513693,1535414,35,36,71,19810,78110,63980,430542,62638
10125,1990,2019,Q,59545365,536,17213603,18138314,400,152,552,5086,259933,41627,228369,4432
10126,1990,2019,N3,1153960,18,426547,442785,12,6,18,2250,1560,243,2884,4
10127,1993,2019,Q,155261302,876,26585519,27802229,682,219,901,181,542622,11832,271912,514
10128,1994,2019,H1,2093178,56,1085899,1126523,29,27,56,18750,6027,17427,21343,0
10129,1995,2019,N3,13638559,611,11874278,12435405,77,534,611,140202,91248,0,0,0
10130,1996,2019,Q,1316673,5,113495,119963,4,2,6,7291,3820,937,5212,0
10131,1997,2019,H2,1533001,2,57222,60467,7,24,31,11391,4415,14851,14621,0
10132,1997,2019,Q,9353257,20,561584,569664,42,9,51,422,414,11934,226,28
10133,1999,2019,Q,17073286,61,2014763,2055878,52,12,64,0,19365,8417,143185,459
10134,1999,2019,I2,310635,14,225540,238930,14,0,14,1455,0,12510,19184,8755
10135,2004,2019,Q,67022844,29,3229871,3229871,400,193,593,0,190441,47651,310395,13240
10136,2000,2019,M2,23836720,151,6635667,8195051,52,99,151,272082,177156,4823,27532,0
10138,2001,2019,Q,9023747,41,1575769,1628465,25,16,41,77,16352,8623,85731,80
10139,2016,2019,I1,8958416,44,1543110,1589685,52,56,108,147011,35009,460987,888965,287564
10140,1968,2019,I1,5427108,55,1344627,1469547,33,29,62,42244,29390,129719,289519,42777
10141,1973,2019,H1,3746965,84,2197846,2319417,44,41,85,36670,20726,837,55983,0
10142,1984,2019,Q,9611968,83,3023393,3366341,61,28,89,13201,89862,32950,349439,0
10143,1985,2019,I2,28175497,97,3517252,3633406,114,235,349,304387,134572,206465,1169283,537115
10144,2011,2019,Q,26789289,197,5308009,5471023,213,74,287,0,0,81849,731934,25861
10145,1974,2019,H1,6688969,46,2543110,2788009,23,23,46,42813,325820,9974,129303,0
10146,1993,2019,LN1,61560450,141,7957590,8047892,64,136,200,746364,341259,35173,419111,0
10148,2009,2019,Q,11719788,1,1000,1000,71,47,118,0,898,15169,141801,6247
10149,1995,2019,Q,11596154,44,727134,752649,26,19,45,0,32681,14652,190505,58
10150,2010,2019,I1,420570,17,259228,259228,5,13,18,2709,1479,232,50417,5462
10151,2002,2019,Q,18493862,222,4000588,4155946,168,54,222,9253,30450,79682,380388,512
10152,2003,2019,N3,718329,25,494118,494118,25,0,25,707,13844,795,3174,101
10153,1992,2019,M1,2741259,95,2872770,2963736,26,69,95,19795,17593,3730,23831,43
10154,1993,2019,M1,7184752,153,3549109,3870181,16,137,153,27514,69527,31546,97984,1692
10155,1995,2019,Q,39238278,56,1115570,1166180,190,121,311,117866,381288,136428,736835,31318
10156,1995,2019,LN1,52531611,121,6078133,6121334,44,79,123,365675,303635,14042,90245,0
10157,1995,2019,H1,2034319,66,1062060,1114578,10,57,67,18386,4118,971,6512,0
10158,1996,2019,H1,40892003,99,3404572,3467834,16,83,99,351018,87190,9478,160612,0
10159,1998,2019,N3,94631884,2714,61185282,62760200,215,2499,2714,60595,1914643,14706,188016,616
10162,2003,2019,N3,60674198,2055,41953129,46787226,101,1955,2056,93352,634494,23614,115581,1256
10163,2003,2019,Q,63236320,20,1432378,1441878,172,84,256,387,101834,57923,117805,9041
10164,2004,2019,N3,69332783,2789,64586095,66068845,573,2216,2789,53136,342169,4535,12355,190
10166,1977,2019,N3,139136,13,189214,189214,10,3,13,105,0,329,669,43
10167,1985,2019,M1,26909679,424,8223834,8492474,28,397,425,12822,85273,5022,47864,228
10168,1997,2019,N3,10283016,529,7713199,8219785,245,284,529,4574,2296,2310,8626,72
15416,2004,2019,M1,4940404,103,2101429,2142145,24,81,105,67731,9689,5714,23219,0
10169,1968,2019,J1,333648344,1575,39867274,42899250,1144,618,1763,2064009,4474913,885054,12368172,10117
10170,2005,2019,Q,9504589,71,2141548,2218841,68,3,71,67171,86343,14268,231220,594
10171,1998,2019,I1,1710924,21,832742,891466,14,8,22,3224,0,35188,182514,45829
10172,2004,2019,N3,4892375,300,4604446,4765861,105,196,301,3907,19916,9886,3543,0
10173,1963,2019,Q,11471694,91,2215797,2439873,80,11,91,1854,385946,27723,213447,5134
10174,2005,2019,N3,5508542,248,4382607,4547544,105,146,251,3497,16704,0,0,0
10175,2005,2019,N3,901063,43,828866,874089,6,37,43,691,5971,1189,2473,125
10177,2007,2019,N3,5822057,253,4563980,4877017,72,181,253,4966,10001,0,0,0
10178,2007,2019,R,2312755,12,267302,273025,6,7,13,23935,3307,6200,9238,0
10180,2009,2019,I1,2708021,49,806788,858888,19,30,49,18326,67559,17784,185702,34151
10182,2003,2019,J4,3741272,54,1871304,1941201,33,21,54,27469,5026,9115,56928,71
10183,2005,2019,J1,13975354,135,3036461,3208052,76,59,135,182308,125381,45786,1591093,0
10184,2009,2019,Q,7570727,47,3682082,3764318,13,36,49,89996,87256,11669,210498,0
18545,2006,2019,H2,1029844,50,945058,988893,13,49,62,1859,0,0,7008,0
10185,2007,2019,H1,21777001,41,2868225,3177835,11,30,41,245630,70782,1685,20800,474
10187,2008,2019,H1,11309694,409,7071672,7071672,39,372,411,104809,45801,48275,51426,0
17548,2014,2019,I1,1552541,27,628916,635977,14,14,28,35876,11959,205686,406589,62184
10189,1996,2019,I1,1387887,19,551216,576226,10,9,19,359,0,53523,141376,13077
10190,2005,2019,I1,2085055,20,424781,453894,34,18,52,162470,64659,31079,215310,12671
10191,2014,2019,I2,5315092,53,1609635,1674209,32,29,61,62158,31702,34211,129452,115305
10192,1999,2019,M1,14483000,53,2422541,2640489,13,40,53,144831,237830,15340,293216,0
10193,2004,2019,M1,18395451,355,5916029,6306351,96,265,361,182465,107988,11324,118245,0
10194,1978,2019,N3,29974898,970,19290379,19854523,247,723,970,38818,825444,5210,7550,0
10195,2007,2019,P,79054614,706,30888233,31756498,318,388,706,204610,473718,103093,782061,2363
10196,2011,2019,I1,5425273,38,1291562,1391308,20,25,45,154162,30934,87369,577137,65295
15420,2019,2019,M1,1876550,43,626548,673123,23,22,45,19757,11839,7368,56527,0
10197,2004,2019,N3,7973103,311,10096906,10284721,108,203,311,6705,47941,1580,17970,0
10198,1989,2019,N3,2782926,130,2432093,2584710,30,103,133,2063,12496,0,0,0
10199,1997,2019,M1,3385987,13,382023,393562,6,10,16,32388,29705,5331,26253,178
10200,2007,2019,Q,20998019,26,1988882,1988882,262,100,362,269,49000,81878,539685,0
10201,2008,2019,I2,12435344,96,3141660,3200087,55,46,101,142725,11199,26115,293025,125101
10202,2006,2019,N3,2393357,156,2965533,2965533,94,64,158,1796,9243,0,0,0
10203,2006,2019,H1,4685480,0,0,0,0,1,1,33088,8390,0,0,0
10204,1991,2019,M1,11600784,102,3223947,3296979,17,85,102,108907,42110,9278,48697,1224
10205,2010,2019,I1,7001877,84,2277644,2342804,42,55,97,0,38274,107687,542508,133124
10207,2003,2019,I1,2693213,37,693105,716768,23,16,39,37428,43378,59644,314489,55810
10208,2008,2019,I1,934325,5,104930,108170,7,9,16,2262,69090,22679,138727,9371
10209,1957,2019,I1,1313122,32,706776,735074,3,29,32,19574,95090,17137,219592,21638
10210,2010,2019,H1,18202282,53,2009961,2323473,8,45,53,211794,72852,20531,387398,0
17959,2010,2019,J4,1462055,21,936568,1061771,4,17,21,44,7734,1132,16904,0
10213,2011,2019,H1,24651930,29,832705,884565,21,40,61,180687,19219,22164,268369,307059
10214,2011,2019,H1,3525201,113,2084335,2180813,5,109,114,35252,81192,1013,4618,0
10216,2011,2019,N3,6298579,329,5455470,5703710,66,263,329,5342,11821,0,5378,0
10217,2011,2019,N3,4967760,194,4518876,4602842,100,94,194,3012,20255,0,0,0
10219,2009,2019,N3,44867510,1755,37025673,39983060,843,912,1755,14631,207528,1296,15814,0
10220,1977,2019,LN1,8366780,93,2349817,2441131,11,83,94,40879,808411,105120,154961,1175
10221,2013,2019,I1,4984837,29,887902,978437,18,11,29,0,30930,68793,537138,32787
10222,2013,2019,I1,4239349,10,166730,166730,16,37,53,42655,7677,67656,358440,97913
10224,2013,2019,I1,3503530,2,174247,175947,18,36,54,20323,11915,120725,282701,1054
19345,2006,2019,J4,3935590,41,1573071,1629004,16,25,41,16209,12835,0,26496,0
10225,2009,2019,H1,52516383,83,3287637,3413052,43,40,83,508355,229474,43989,249791,93
10226,2004,2019,Q,94517858,611,12958031,15252174,486,125,611,8014,324320,367993,935269,3561
10227,2000,2019,Q,14191573,113,2402232,2474853,96,17,113,17113,29406,25454,289667,3009
10228,2005,2019,H1,20146528,531,14311785,15427486,21,510,531,431149,120073,0,0,0
10229,2002,2019,Q,46977592,152,2791787,2801559,118,34,152,366,85821,100145,235257,8519
10230,2000,2019,H1,20518246,188,4747308,4853611,16,172,188,213965,229762,43918,106858,279
10231,2007,2019,Q,19565195,202,4687485,4843531,159,45,204,413,153235,30791,555222,3517
10232,2003,2019,J3,114986825,30,1230718,1393397,237,300,537,381306,401302,32055,185974,0
10233,2009,2019,J3,3096864,36,602185,643351,38,32,70,35965,10143,8113,22566,0
10234,2003,2019,Q,34588094,172,7018625,7113845,86,86,172,42042,32410,105991,192406,0
10235,2009,2019,Q,5067062,111,3352563,3427134,60,51,111,41167,47768,2401,19664,0
10236,1992,2019,H2,3336136,39,871113,929084,19,22,41,17720,20968,54705,50442,0
10237,2003,2019,Q,16291524,105,2522472,2605002,74,32,106,0,85258,197941,479720,2736
10238,2011,2019,Q,4157297,81,1509735,1558391,42,39,81,0,89753,12574,125565,6703
10240,2012,2019,N5,91655241,2692,65025205,66415102,1515,1177,2692,752878,303826,14541,199141,0
10241,2012,2019,Q,29630426,272,6186609,6418502,243,35,278,12127,129697,12260,25354,94
10242,2005,2019,N3,10042224,639,9387374,9656601,164,476,640,11583,44039,2256,5822,0
10243,2010,2019,J4,8540094,74,7214318,7337134,31,46,77,99321,301296,4220,81397,0
10244,2008,2019,N3,3471418,122,2008503,2094847,4,120,124,2856,18467,3549,27345,545
10247,2006,2019,N3,27135744,1155,25333775,25373363,522,633,1155,319,110669,6755,63762,0
10248,2008,2019,N3,2611590,65,2279073,2365506,4,62,66,2153,11293,1416,3478,0
15421,2011,2019,N3,3339068,155,2858167,3072970,18,137,155,1121,174,2003,8323,0
10249,2007,2019,J4,10895511,119,8515352,8575143,19,100,119,15883,1271302,14039,71460,130
10250,2009,2019,N3,59603418,2837,53627341,54572202,1057,1780,2837,29945,249622,516,4999,0
10251,0,2019,N3,,,,,,,,,,,,
10253,1995,2019,J4,1588138,10,415004,420331,4,8,12,22599,54759,2260,13418,0
10254,2011,2019,N3,21801593,754,14226325,14957319,376,378,754,88671,493042,11307,13164,0
10255,1992,2019,R,8144358,115,3052413,3211485,62,53,115,131,5150,31066,670274,0
10256,2013,2019,N3,1164900,150,2653909,2712013,54,100,154,731,5485,0,0,0
10257,2006,2019,I1,1123054,44,621923,662793,16,29,45,7047,0,17100,47830,70
17555,1986,2019,I1,985879,11,212219,230704,9,9,18,19922,112151,40659,96881,15390
10258,2010,2019,I2,32017594,241,5942051,6156173,112,266,378,310966,150225,96271,922562,440085
10260,2010,2019,I2,2419742,68,1412852,1419159,41,27,68,18498,0,7953,39451,15675
10261,2011,2019,I2,4494860,15,251637,276937,21,15,36,49000,8500,13433,161200,91063
10262,2002,2019,P,12657913,120,3745309,3772361,63,57,120,26637,64287,40475,58828,0
10263,1972,2019,P,154341044,1255,85185034,86918374,700,555,1255,592867,1416951,195968,2085508,26233
10264,2014,2019,I1,7347612,76,2048878,2114342,38,49,87,4370,33606,126811,453191,133674
10265,2014,2019,I1,6727124,66,1813959,1942753,48,30,78,79859,82947,119156,820936,33954
10266,2014,2019,I1,2315003,10,192439,195139,14,10,24,28057,40818,27416,164734,26343
10268,2013,2019,N3,141497,4,183270,183462,3,1,4,41,1909,23,0,0
10269,2015,2019,N3,19515494,696,16789089,17226345,386,310,696,13068,970,869,3311,0
10271,2011,2019,R,48437059,103,30784572,34786486,22,81,103,397568,1291017,140722,144948,5170
10272,2008,2019,N3,79256004,4220,68404684,71657617,2038,2182,4220,550642,331846,0,0,0
10273,2015,2019,H1,71394707,128,7909945,8568620,71,57,128,404131,476059,251340,6252298,0
17549,2015,2019,I1,2408269,16,591675,599439,7,9,16,0,59181,32248,159604,27525
10274,2014,2019,I1,1399675,23,395298,421160,14,13,27,11064,24239,36043,163945,48193
10275,2015,2019,I1,3790134,33,672675,702016,32,14,46,38222,80968,34458,251292,46583
17556,0,2019,J3,,0,,,0,0,0,,,,,
10276,2013,2019,N3,2221269,77,1419089,1449538,64,16,80,18000,42405,6500,8650,0
10278,2014,2019,H1,1820913,80,1229482,1402982,20,61,81,1416,70401,2160,2640,600
10280,2014,2019,N3,17684292,747,11054770,11266953,251,496,747,12739,91434,1422,12302,0
10281,2014,2019,N3,4259554,173,3212368,3351467,22,151,173,41906,19973,0,0,0
10283,2015,2019,I1,9513820,80,3262261,3341600,40,59,99,0,37717,176904,1053171,69371
10284,2015,2019,I1,6044657,32,753426,782807,22,17,39,0,29817,74347,459348,55288
10285,2014,2019,I1,670038,9,195538,204320,5,4,9,7591,25064,19566,87409,10339
17557,2016,2019,I1,5693316,40,1168122,1205216,21,23,44,66864,82278,90695,447201,58831
17558,1988,2019,J0,668443,12,252512,268898,3,11,14,5484,2422,6516,25056,0
17559,1996,2019,J0,947222,12,290399,300275,7,10,17,7826,36807,10440,26881,0
17560,0,2019,J0,,,,,,,,,,,,
17561,1952,2019,J0,35540491,317,16631409,18245448,141,236,377,331066,339992,88334,729528,6759
17562,2015,2019,M1,10516166,200,4415098,4587069,55,145,200,111073,1781,2289,7560,0
17563,2005,2019,I2,5494278,69,1155581,1184155,34,61,95,65847,41948,24495,161730,104136
17564,2006,2019,I2,18338815,55,1383322,1431697,42,97,139,54347,18025,81567,616081,328052
17565,2010,2019,I2,3378145,36,742638,757751,9,30,39,37922,51181,20483,164918,16680
17566,2017,2019,I2,5175420,128,1634952,1783944,68,60,128,61189,16756,58619,464760,133458
17568,2011,2019,N5,40568560,874,27570196,28096470,250,624,874,21952,171646,59647,912831,0
17960,2017,2019,I1,8756009,62,1631355,1643202,40,52,92,82268,1104200,94441,761700,138896
17961,2017,2019,N3,165421691,8847,139294389,142628097,4042,4805,8847,0,2343651,6488,41033,0
17962,2016,2019,N3,7978352,414,7127890,7341985,4,410,414,29338,231,0,0,0
17963,2012,2019,N3,49673662,921,44160267,45573145,706,215,921,38043,227193,3775,52908,526
17964,2013,2019,N5,341150737,4499,165297697,168533581,1852,2647,4499,81789,1109823,250460,2989802,43
18546,2008,2019,N3,18542367,1017,17279479,17328795,555,462,1017,12509,85418,1335,18055,34
17965,2013,2019,Q,116298239,731,36053092,37022062,540,191,731,158491,548758,48632,292755,32598
17966,2011,2019,N3,8076830,345,6079813,6214524,139,206,345,1834,6057,11105,13016,0
17967,2013,2019,H1,1990115,1,38651,38651,3,0,3,16096,3422,1500,3900,0
18547,2011,2019,H1,2071106,113,1940139,2007123,97,17,114,21333,10410,0,0,0
18548,2016,2019,H1,114330,1,38500,44256,0,1,1,1600,93,620,20894,0
17968,2011,2019,H1,16444126,115,3188485,3292320,12,104,116,151940,40546,4864,23074,3
17969,2014,2019,H1,12951571,131,8766978,10024369,15,116,131,125549,73772,0,0,0
17971,2014,2019,H1,3008348,102,1431435,1529251,10,92,102,37167,16461,10770,49673,0
18549,1998,2019,H2,4940968,74,1228760,1412367,17,57,74,52934,280649,6117,24246,299
17972,2013,2019,J4,7851040,53,3470885,3545992,18,36,54,56697,648122,5531,122694,0
17973,2004,2019,S,4316406,26,611233,638006,34,26,60,35654,36474,209906,124196,331400
17974,2010,2019,H1,23338257,32,905511,1094981,4,39,43,165685,73236,0,0,0
17975,1980,2019,LN1,20001532,35,2270448,2295715,18,31,49,168821,631742,191,154083,0
18550,2018,2019,I1,4513166,31,848287,872344,17,14,31,0,21100,45866,383402,57373
19347,2010,2019,M1,427441,3,51757,55724,1,2,3,3000,1000,960,14800,120
18551,2001,2019,M1,3708053,59,984479,984479,10,50,60,55526,0,5971,39854,0
18552,2018,2019,Q,205083997,96,12357723,12366072,55,41,96,0,0,976769,4164462,6066
17976,2004,2019,Q,7794494,6,441698,460089,6,1,7,0,149691,13628,68159,718
17977,2004,2019,Q,23426926,194,4749196,4966517,130,64,194,235,8486,33185,463869,0
17978,2011,2019,M1,5105146,36,576197,623232,9,29,38,46539,22364,964,8770,0
18553,2016,2019,I2,7641141,83,2000872,2077893,22,66,88,79168,40679,0,0,0
19348,1995,2019,LN1,6787161,8,155864,162650,3,6,9,83712,617258,74768,116184,3211
18554,1969,2019,LN1,4513690,36,1396060,1463496,30,7,37,55667,76325,21033,81922,68
18555,1989,2019,LN1,8287683,47,1645646,1674050,10,71,81,80883,886020,175331,364864,94
19349,1993,2019,M1,3012195,28,1468628,1483139,8,34,42,19901,50103,2903,28967,571
19350,1995,2019,M1,9586561,86,2392700,2392700,40,46,86,113558,256644,26147,117228,789
18556,2004,2019,M1,12260682,42,1498268,1520918,16,42,58,119616,24318,3982,22356,112
18557,1985,2019,M1,24293306,26,2022347,2106514,15,17,32,59975,74863,16706,83812,659
18558,0,2019,M1,,,,,,,,,,,,
18559,2001,2019,M2,4905667,34,1481480,1670589,15,21,36,57749,34208,0,63113,0
