id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,contrata_personal_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb,anio_inicio,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
17926,2022,J0,edicion,1584646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,J0,1419743.0,19.0,455552,475928,10.0,9.0,19.0,16469,5854,2442,33232,0
17660,2022,J0,edicion,181951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,J0,106748.0,4.0,117698,117698,2.0,2.0,4.0,603,1872,2468,2502,0
17902,2022,J0,edicion,1960887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,J0,1509171.0,60.0,1101379,1164661,25.0,35.0,60.0,170,0,48000,30000,0
17763,2022,J0,edicion,2475497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,J0,2792809.0,27.0,512099,535525,10.0,17.0,27.0,17989,85174,3288,103195,507
18617,2022,J0,edicion,27435537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,J0,26214911.0,111.0,15252262,15736538,68.0,43.0,111.0,297100,184406,1306,11892,0
17859,2022,J0,edicion,5049261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,J0,5062937.0,64.0,1970918,2052992,29.0,35.0,64.0,32312,28275,3795,13861,0
17891,2022,J0,edicion,3389523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,J0,4284694.0,83.0,2406743,2531705,54.0,29.0,83.0,38489,33068,13397,116745,0
17911,2022,J0,edicion,1109742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,J0,1151326.0,19.0,352012,375520,3.0,16.0,19.0,8849,36895,996,9592,0
17617,2022,J0,edicion,4573910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,J0,4997243.0,18.0,1107103,1107103,26.0,20.0,46.0,21414,21582,3748,58092,0
17639,2022,J0,edicion,2411935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,J0,1965124.0,15.0,1153216,1166837,11.0,4.0,15.0,13525,26699,2074,5459,0
17666,2022,J0,edicion,7505672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,J0,7766512.0,57.0,3859167,3951271,38.0,19.0,57.0,54513,21664,3943,32791,0
17675,2022,J0,edicion,6093961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,J0,8493753.0,72.0,2914122,2974183,30.0,42.0,72.0,87827,38419,850,49120,0
19520,2022,J0,edicion,9895425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,J0,8545456.0,31.0,3097515,3118329,18.0,21.0,39.0,41920,56255,618,6343,0
17642,2022,J0,edicion,55089985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,J0,40759508.0,294.0,27411821,29969775,163.0,141.0,304.0,194695,10662,17120,313515,0
17681,2022,J0,edicion,553087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,J0,541035.0,3.0,433718,433718,1.0,2.0,3.0,235,69,0,0,0
17659,2022,J0,edicion,2042316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,J0,2266137.0,19.0,400107,429988,13.0,8.0,21.0,10478,132922,1994,5290,67
17762,2022,J0,edicion,17794501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,J0,18013149.0,226.0,7635488,9273253,91.0,135.0,226.0,125540,243016,10123,401561,75
18719,2022,J0,edicion,1093895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,J0,1196646.0,13.0,647310,653360,4.0,9.0,13.0,5132,55281,0,9697,0
17820,2022,J0,edicion,64323138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,J0,63384322.0,487.0,26476825,27594182,196.0,351.0,547.0,358541,70099,70624,1305358,107281
19813,2022,J0,edicion,1222004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,J0,190084.0,7.0,649277,649277,5.0,2.0,7.0,790,7975,0,0,0
18622,2022,J0,edicion,3511233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J0,3672039.0,46.0,2589923,2608374,21.0,25.0,46.0,39179,16157,1078,344,0
13110,2022,J1,"produccion, distribucion y exhibicion",2295667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,J1,2020329.0,3.0,436601,437968,2.0,1.0,3.0,11520,21598,1428,7867,0
15393,2022,J1,"produccion, distribucion y exhibicion",56537436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,J1,62912876.0,283.0,22694815,22830955,90.0,193.0,283.0,329910,260894,33056,389116,0
13106,2022,J1,"produccion, distribucion y exhibicion",2860976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J1,3068327.0,14.0,1725629,1780611,6.0,8.0,14.0,4629,40392,1603,16726,54
12950,2022,J1,"produccion, distribucion y exhibicion",615333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J1,869234.0,1.0,142878,142878,2.0,0.0,2.0,7089,3338,1445,5009,0
11628,2022,J1,"produccion, distribucion y exhibicion",10727184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,J1,13600490.0,100.0,5406900,5973020,37.0,63.0,100.0,66416,104489,5434,210187,0
13108,2022,J1,"produccion, distribucion y exhibicion",2695721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,J1,3093707.0,5.0,417123,423750,3.0,2.0,5.0,34001,0,2269,9555,9560
11425,2022,J1,"produccion, distribucion y exhibicion",3309256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,J1,3920121.0,10.0,780200,830586,5.0,14.0,19.0,24134,2132,439,683,0
18072,2022,J1,"produccion, distribucion y exhibicion",11123698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,J1,37412970.0,52.0,7290162,7490344,43.0,11.0,54.0,58917,0,2608,17365,0
11650,2022,J1,"produccion, distribucion y exhibicion",2883198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1985,J1,3236009.0,5.0,316630,326193,3.0,2.0,5.0,31075,162598,1139,12459,0
18680,2022,J1,"produccion, distribucion y exhibicion",8262707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,J1,10489976.0,7.0,882187,1408187,5.0,3.0,8.0,91466,534743,17314,2660,0
11656,2022,J1,"produccion, distribucion y exhibicion",1692008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,J1,2349037.0,1.0,258549,258549,1.0,1.0,2.0,3297,25362,663,882,28
11422,2022,J1,"produccion, distribucion y exhibicion",910998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,J1,2829999.0,5.0,512609,515464,2.0,3.0,5.0,22114,6994,820,3304,0
14078,2022,J1,"produccion, distribucion y exhibicion",3730119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,J1,3872186.0,42.0,1396008,1398009,18.0,24.0,42.0,1133,10374,2977,24453,0
10910,2022,J1,"produccion, distribucion y exhibicion",1382794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J1,1482697.0,4.0,149020,174399,2.0,2.0,4.0,14869,766,0,0,0
20351,2022,J1,"produccion, distribucion y exhibicion",10729663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,J1,10320788.0,28.0,1121711,1203282,5.0,23.0,28.0,66945,5827,4700,59422,59
12534,2022,J1,"produccion, distribucion y exhibicion",3718916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J1,4221478.0,19.0,856267,866414,12.0,7.0,19.0,46006,24040,0,186,0
20775,2022,J1,"produccion, distribucion y exhibicion",32664018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,J1,36055714.0,84.0,8340675,8340675,37.0,47.0,84.0,20926,15,17849,1125,268
19882,2022,J1,"produccion, distribucion y exhibicion",1707887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,J1,655539.0,18.0,1122621,1239762,7.0,11.0,18.0,7499,10477,0,5367,0
11427,2022,J1,"produccion, distribucion y exhibicion",1899216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,J1,1864663.0,4.0,122577,124117,3.0,3.0,6.0,25461,14220,4434,55183,0
12929,2022,J1,"produccion, distribucion y exhibicion",6182677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,J1,6374138.0,5.0,467335,509732,4.0,1.0,5.0,33214,51824,1707,5998,604
12637,2022,J1,"produccion, distribucion y exhibicion",2931141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,J1,4054784.0,10.0,702013,890182,3.0,7.0,10.0,39821,68925,7286,173365,89
18845,2022,J1,"produccion, distribucion y exhibicion",4112136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,J1,5676945.0,23.0,1074951,1245593,18.0,5.0,23.0,22868,14963,647,7462,0
19545,2022,J1,"produccion, distribucion y exhibicion",74645181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,J1,83397258.0,38.0,4415936,4808295,28.0,10.0,38.0,765471,46230,0,0,0
10183,2022,J1,"produccion, distribucion y exhibicion",12125004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,J1,13338218.0,121.0,2910323,3124841,67.0,54.0,121.0,121942,534122,81468,1974734,0
19860,2022,J1,"produccion, distribucion y exhibicion",31241635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,J1,26387639.0,204.0,8400333,8633224,132.0,72.0,204.0,732346,137041,103892,2355,130
19418,2022,J1,"produccion, distribucion y exhibicion",7424632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,J1,14087357.0,40.0,1002711,1048498,36.0,30.0,66.0,120376,5160,100437,1550093,1015
11892,2022,J1,"produccion, distribucion y exhibicion",64067139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J1,80142524.0,400.0,12086655,12954247,208.0,192.0,400.0,674193,591895,377726,3914722,0
11415,2022,J1,"produccion, distribucion y exhibicion",187807976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,J1,492588845.0,563.0,27299561,28855078,445.0,258.0,703.0,2306772,4273098,562063,14370554,8614
18623,2022,J1,"produccion, distribucion y exhibicion",2683106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,J1,3559421.0,38.0,781671,826768,22.0,16.0,38.0,41300,17997,2595,122610,1648
10169,2022,J1,"produccion, distribucion y exhibicion",82375635,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1974,J1,123103726.0,431.0,9267890,9308127,517.0,155.0,672.0,803640,2561084,394352,9363824,8206
12629,2022,J1,"produccion, distribucion y exhibicion",1348726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,J1,2571352.0,8.0,405904,405904,5.0,3.0,8.0,8859,20409,10154,34774,540
11418,2022,J2,prog y trans de radio y television,2777240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,J2,9343688.0,6.0,323369,328352,7.0,1.0,8.0,82655,118382,2862,6905,101
15971,2022,J2,prog y trans de radio y television,1851073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,J2,1942935.0,1.0,111466,111466,1.0,3.0,4.0,18708,28190,658,360,0
11431,2022,J2,prog y trans de radio y television,1621484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,J2,631850.0,23.0,933451,965606,9.0,14.0,23.0,828,38590,8980,300065,0
11432,2022,J2,prog y trans de radio y television,2064541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,J2,3463356.0,15.0,801617,868407,5.0,10.0,15.0,30983,8321,0,948882,0
13367,2022,J2,prog y trans de radio y television,9300326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,J2,10793314.0,93.0,4300885,4613360,46.0,47.0,93.0,103487,70532,9472,112604,0
13498,2022,J2,prog y trans de radio y television,1351846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,J2,1683692.0,7.0,151130,172094,2.0,5.0,7.0,726,18894,980,91991,188
18269,2022,J2,prog y trans de radio y television,8644602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,J2,9218105.0,68.0,4031980,4317862,45.0,23.0,68.0,70354,227435,23056,271404,1516
14085,2022,J2,prog y trans de radio y television,77272341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,J2,100941368.0,411.0,28048091,28331847,120.0,357.0,477.0,965194,868202,41601,4100886,4511
13366,2022,J2,prog y trans de radio y television,192645343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,J2,218029460.0,772.0,79447162,82403279,340.0,577.0,917.0,1471248,2303537,152109,5723120,1880
11429,2022,J2,prog y trans de radio y television,1915109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,J2,3619918.0,18.0,389402,409954,10.0,8.0,18.0,23989,80831,8692,239179,2329
18532,2022,J2,prog y trans de radio y television,5005890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,J2,5653947.0,41.0,1424007,1449207,21.0,20.0,41.0,14015,25246,7914,231113,1092
13497,2022,J2,prog y trans de radio y television,1957332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,J2,1281516.0,26.0,717891,754605,12.0,14.0,26.0,12149,20154,5493,8632,0
11666,2022,J2,prog y trans de radio y television,22216790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,J2,29253429.0,131.0,8789427,9754416,69.0,63.0,132.0,171732,78925,55104,1083666,64630
11420,2022,J2,prog y trans de radio y television,35254204,8243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1996,J2,41769121.0,35.0,4278251,4278251,18.0,17.0,35.0,100932,127678,2358,14343,0
14080,2022,J2,prog y trans de radio y television,6630763,2775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,J2,6718440.0,50.0,2382840,2382840,28.0,22.0,50.0,60044,24384,11054,48760,0
13496,2022,J2,prog y trans de radio y television,3031087,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,J2,2038990.0,30.0,1380461,1416307,17.0,14.0,31.0,23533,11389,1243,17159,0
18678,2022,J2,prog y trans de radio y television,57246171,1160,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,2016,J2,50531017.0,114.0,9699588,9794130,63.0,51.0,114.0,143480,396760,3341,102328,0
12624,2022,J2,prog y trans de radio y television,4749653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,J2,5209650.0,53.0,1707669,1799205,18.0,35.0,53.0,50914,15987,6423,86067,449
12751,2022,J2,prog y trans de radio y television,7526804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J2,4907632.0,96.0,6160517,6343757,41.0,71.0,112.0,26354,35982,0,0,0
13771,2022,J2,prog y trans de radio y television,7828695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,J2,89625460.0,37.0,1695630,1722513,77.0,111.0,188.0,212420,5252,6104,20734,0
18772,2022,J2,prog y trans de radio y television,60659612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,J2,64489579.0,63.0,13118509,13297900,41.0,29.0,70.0,614421,14404,0,0,0
11424,2022,J2,prog y trans de radio y television,1458509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,J2,804200.0,19.0,740528,770662,4.0,15.0,19.0,4734,6501,4766,55429,364
12621,2022,J2,prog y trans de radio y television,19276922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,J2,47164956.0,23.0,1250105,1265432,12.0,11.0,23.0,146603,174384,10544,167236,0
11428,2022,J2,prog y trans de radio y television,16341793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,J2,18202486.0,161.0,7837509,9233229,54.0,107.0,161.0,99161,297294,52323,282319,0
10118,2022,J2,prog y trans de radio y television,11761241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,J2,24506130.0,49.0,3089198,3265523,21.0,28.0,49.0,67384,107992,37559,206350,0
15387,2022,J2,prog y trans de radio y television,16515058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,J2,26611921.0,166.0,7559892,7646268,60.0,127.0,187.0,294558,0,705,278147,0
12716,2022,J2,prog y trans de radio y television,297302194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,J2,604400570.0,1135.0,109944166,116368209,460.0,902.0,1362.0,2826998,3488628,87510,432967,1300
18120,2022,J2,prog y trans de radio y television,27183523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,J2,31685372.0,187.0,15350246,16977866,84.0,103.0,187.0,168109,171477,24899,724032,0
14082,2022,J2,prog y trans de radio y television,19710038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,J2,22249428.0,173.0,11134318,11245506,43.0,130.0,173.0,115224,127195,4277,17550,0
14083,2022,J2,prog y trans de radio y television,31282658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,J2,25174013.0,32.0,4512381,4512381,83.0,157.0,240.0,0,467890,167713,560813,0
13499,2022,J2,prog y trans de radio y television,37790227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,J2,34522529.0,50.0,3548971,3551783,22.0,28.0,50.0,154700,42566,33854,344441,0
10117,2022,J2,prog y trans de radio y television,1435700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,J2,1756334.0,7.0,275387,279426,11.0,11.0,22.0,10276,6862,3499,17457,0
13875,2022,J3,actividades de telecomunicaciones,106985023,140531,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1996,J3,152734507.0,371.0,23202164,23437386,162.0,225.0,387.0,1859693,2746855,235830,8384406,0
15112,2022,J3,actividades de telecomunicaciones,17660864,105000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2000,J3,54562934.0,196.0,6452790,6452790,77.0,119.0,196.0,189912,41551,12808,858433,0
13365,2022,J3,actividades de telecomunicaciones,156564783,77483,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1961,J3,140411072.0,649.0,55762720,61615660,148.0,501.0,649.0,1780945,3007573,453614,9964345,0
18165,2022,J3,actividades de telecomunicaciones,221645605,30525,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2006,J3,196186538.0,1482.0,43981942,46855294,201.0,1395.0,1596.0,66867,0,52169,146452,0
20803,2022,J3,actividades de telecomunicaciones,151596342,30525,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2010,J3,167848558.0,2170.0,41064212,45304634,162.0,2022.0,2184.0,9863,0,18888,83750,0
19359,2022,J3,actividades de telecomunicaciones,122981068,27055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,J3,135799450.0,995.0,37260061,39701866,600.0,1423.0,2023.0,1403598,950356,15458,104848,0
14504,2022,J3,actividades de telecomunicaciones,57640407,15592,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,2004,J3,153523617.0,837.0,30648156,32850307,236.0,601.0,837.0,1981012,952843,68801,221587,2277
11806,2022,J3,actividades de telecomunicaciones,88408075,6557,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,2004,J3,102420707.0,1989.0,44971067,55268274,254.0,1736.0,1990.0,969051,70371,43994,156138,350
12457,2022,J3,actividades de telecomunicaciones,7746565,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J3,4810218.0,69.0,2855411,2940709,31.0,39.0,70.0,40131,461,3062,2094,41
15036,2022,J3,actividades de telecomunicaciones,64747283,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1998,J3,71656989.0,134.0,5961533,6439620,50.0,84.0,134.0,113974,410209,12265,1116655,0
12131,2022,J3,actividades de telecomunicaciones,9920726,600,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,2008,J3,17110774.0,69.0,5243521,5267466,15.0,54.0,69.0,159132,0,2040,2379256,0
13362,2022,J3,actividades de telecomunicaciones,4877098,211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1994,J3,18678289.0,60.0,2755131,2802679,15.0,45.0,60.0,201970,82947,3136,465849,0
18499,2022,J3,actividades de telecomunicaciones,12010530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,J3,13174768.0,60.0,1574482,1652715,23.0,37.0,60.0,145784,811,2401,501099,224
17722,2022,J3,actividades de telecomunicaciones,7606580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,J3,6792027.0,61.0,1320754,1320754,17.0,45.0,62.0,32053,10077,36457,419264,417379
10546,2022,J3,actividades de telecomunicaciones,5952055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,J3,3410555.0,8.0,1004171,1015182,4.0,4.0,8.0,0,352259,323,18745,0
14989,2022,J3,actividades de telecomunicaciones,2521953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,J3,2774799.0,34.0,1144687,1183635,7.0,27.0,34.0,32202,11183,4130,157713,0
20291,2022,J3,actividades de telecomunicaciones,11123253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,J3,11163510.0,10.0,486447,551239,1.0,9.0,10.0,14076,154468,0,0,0
14337,2022,J3,actividades de telecomunicaciones,35741160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J3,35811386.0,0.0,0,0,0.0,0.0,0.0,51634,100995,0,0,0
15330,2022,J3,actividades de telecomunicaciones,3027896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J3,3550839.0,7.0,397835,399308,21.0,24.0,45.0,21828,21799,2471,15581,75
12778,2022,J3,actividades de telecomunicaciones,5035665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,J3,5995850.0,54.0,1307243,1388769,10.0,44.0,54.0,57600,41896,5623,7896,0
19196,2022,J3,actividades de telecomunicaciones,3360231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,J3,3499253.0,30.0,834751,871520,11.0,23.0,34.0,48564,2500,598,537090,525
10541,2022,J3,actividades de telecomunicaciones,5864743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,J3,7409260.0,21.0,1017421,1094364,7.0,26.0,33.0,70667,69675,3184,273103,0
19747,2022,J3,actividades de telecomunicaciones,65063363,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,J3,92499485.0,888.0,24425903,25286166,78.0,810.0,888.0,849241,406319,33500,256013,0
10537,2022,J3,actividades de telecomunicaciones,46723813,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,J3,72320774.0,95.0,13875292,15244145,25.0,74.0,99.0,204819,2392601,3961,33227,2500
20786,2022,J3,actividades de telecomunicaciones,45950329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,J3,64944695.0,145.0,4036152,4524973,35.0,110.0,145.0,211625,267674,4565,13493,0
10232,2022,J3,actividades de telecomunicaciones,83090563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,J3,97053309.0,25.0,1215797,1476134,342.0,266.0,608.0,455493,312178,15997,167358,0
10233,2022,J3,actividades de telecomunicaciones,6888072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,J3,7315171.0,36.0,1670629,1704887,46.0,39.0,85.0,90153,49596,8623,26545,700
18748,2022,J3,actividades de telecomunicaciones,8373301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,J3,9165800.0,21.0,962151,1016173,10.0,12.0,22.0,82436,9143,2376,11573,802
13042,2022,J3,actividades de telecomunicaciones,30187244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,J3,30907476.0,863.0,25168577,26189423,366.0,497.0,863.0,243650,1159085,0,0,0
15293,2022,J3,actividades de telecomunicaciones,13762136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,J3,15540846.0,41.0,1557393,1600694,13.0,30.0,43.0,201837,76107,4935,160111,0
19485,2022,J3,actividades de telecomunicaciones,6093617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,J3,7182105.0,49.0,3175757,3475677,25.0,24.0,49.0,41066,36319,0,0,0
17924,2022,J3,actividades de telecomunicaciones,12526053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,J3,8229033.0,79.0,2932099,3247096,42.0,37.0,79.0,48781,2462,2291,182855,0
13563,2022,J3,actividades de telecomunicaciones,21794669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,J3,25648592.0,387.0,9622710,10048169,344.0,43.0,387.0,102539,116550,6143,41020,0
12272,2022,J3,actividades de telecomunicaciones,14424126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,J3,15963917.0,27.0,390740,390740,15.0,12.0,27.0,180000,170000,6000,12000,48
13292,2022,J3,actividades de telecomunicaciones,8569759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,J3,9034031.0,123.0,3324040,3743994,58.0,65.0,123.0,90640,77989,9337,41622,136
13368,2022,J3,actividades de telecomunicaciones,14281998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1991,J3,25044147.0,86.0,6601089,6605664,45.0,51.0,96.0,372753,127966,17915,1507048,0
18721,2022,J3,actividades de telecomunicaciones,24316850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,J3,28280956.0,586.0,25029440,25437436,287.0,299.0,586.0,272146,135981,340000,13887,0
