id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,contrata_personal_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb
10034,2019,M1,"actividades profesionales, cientificas",19485784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10035,2019,M1,"actividades profesionales, cientificas",9022971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10036,2019,M1,"actividades profesionales, cientificas",3543130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10038,2019,M1,"actividades profesionales, cientificas",12699241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040,2019,M1,"actividades profesionales, cientificas",127832703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10041,2019,N3,obtencion y suministro de personal,5585642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10043,2019,N3,obtencion y suministro de personal,5907149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10044,2019,N3,obtencion y suministro de personal,22475868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10045,2019,N3,obtencion y suministro de personal,1498847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10047,2019,N3,obtencion y suministro de personal,9361713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10048,2019,N3,obtencion y suministro de personal,16105099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,2019,N3,obtencion y suministro de personal,30321967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10050,2019,N3,obtencion y suministro de personal,45266868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10051,2019,N3,obtencion y suministro de personal,28955140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10052,2019,N3,obtencion y suministro de personal,6209168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,2019,N3,obtencion y suministro de personal,3438187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,2019,N3,obtencion y suministro de personal,107461771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10056,2019,N3,obtencion y suministro de personal,16544928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,2019,N3,obtencion y suministro de personal,24198247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,2019,N3,obtencion y suministro de personal,33295143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10059,2019,N3,obtencion y suministro de personal,22660433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,2019,N3,obtencion y suministro de personal,5188091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,2019,N3,obtencion y suministro de personal,6671726,340,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10063,2019,N3,obtencion y suministro de personal,184076979,22245,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
10064,2019,N3,obtencion y suministro de personal,11800601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10065,2019,N3,obtencion y suministro de personal,13983665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10066,2019,N3,obtencion y suministro de personal,22480601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,2019,N3,obtencion y suministro de personal,17519743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,2019,N3,obtencion y suministro de personal,3296323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,2019,N3,obtencion y suministro de personal,3089993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070,2019,N3,obtencion y suministro de personal,86358879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,2019,N3,obtencion y suministro de personal,7085939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,2019,N4,actividades administrativas,65706874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,2019,M1,"actividades profesionales, cientificas",42769375,9106,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10075,2019,N4,actividades administrativas,11317570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,2019,P,educacion superior,10805056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,2019,P,educacion superior,3613223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,2019,P,educacion superior,7052854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,2019,P,educacion superior,349555534,5778,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
10080,2019,P,educacion superior,69593249,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10081,2019,P,educacion superior,13553355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,2019,P,educacion superior,2458328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10083,2019,P,educacion superior,149449388,17526,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
10084,2019,P,educacion superior,77029439,94010,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10085,2019,Q,salud humana,12184449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10086,2019,Q,salud humana,40089741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,2019,Q,salud humana,173943579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10088,2019,Q,salud humana,102088470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090,2019,Q,salud humana,212806752,7541,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10092,2019,Q,salud humana,9971485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,2019,Q,salud humana,50734420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,2019,Q,salud humana,18596665,7346,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10095,2019,Q,salud humana,7937397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10096,2019,Q,salud humana,12153950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10097,2019,Q,salud humana,32594773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10098,2019,Q,salud humana,19677413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10099,2019,Q,salud humana,28781466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,2019,Q,salud humana,54151669,155807,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10102,2019,Q,salud humana,866929086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,2019,Q,salud humana,4363370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,2019,Q,salud humana,28961311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,2019,Q,salud humana,19479049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,2019,Q,salud humana,23398233,5712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10108,2019,Q,salud humana,7612159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10109,2019,Q,salud humana,17433469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10111,2019,Q,salud humana,26000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,2019,Q,salud humana,29035769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10113,2019,Q,salud humana,27652556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10114,2019,Q,salud humana,14919935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10115,2019,Q,salud humana,5312783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10116,2019,Q,salud humana,6394293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,2019,J2,prog y trans de radio y television,2563139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10118,2019,J2,prog y trans de radio y television,22467518,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,2019,S,otros servicios,9840823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,2019,S,otros servicios,17644442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10121,2019,N3,obtencion y suministro de personal,4895169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,2019,N4,actividades administrativas,2620046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,2019,I1,alojamiento,4191525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10124,2019,I1,alojamiento,4050229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,2019,Q,salud humana,120837388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,2019,Q,salud humana,153668213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,2019,H1,auxiliares del transporte,1839862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10129,2019,N3,obtencion y suministro de personal,13420233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,2019,Q,salud humana,486473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,2019,H2,postales y correos,2571648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,2019,Q,salud humana,14171097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,2019,Q,salud humana,23577245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,2019,I2,expendio de alimentos,651517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10135,2019,Q,salud humana,83784508,40858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10136,2019,M2,publicidad,22767663,62252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10138,2019,Q,salud humana,10062765,2855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10139,2019,I1,alojamiento,10488247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,2019,I1,alojamiento,5019340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10141,2019,H1,auxiliares del transporte,3281852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10142,2019,Q,salud humana,9674032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10143,2019,I2,expendio de alimentos,34419167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,2019,Q,salud humana,46661190,40000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10145,2019,H1,auxiliares del transporte,5929921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,2019,LN,inmobiliarias y alquileres,46418477,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10148,2019,Q,salud humana,14964093,20373,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10149,2019,Q,salud humana,14713746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,2019,Q,salud humana,33013211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,2019,N3,obtencion y suministro de personal,547312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,2019,M1,"actividades profesionales, cientificas",3326335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,2019,M1,"actividades profesionales, cientificas",5435558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,2019,Q,salud humana,46560704,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10156,2019,LN,inmobiliarias y alquileres,61989444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10157,2019,H1,auxiliares del transporte,1951146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,2019,H1,auxiliares del transporte,35290825,5000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10159,2019,N3,obtencion y suministro de personal,90533078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10162,2019,N3,obtencion y suministro de personal,58317143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10163,2019,Q,salud humana,96383230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,2019,N3,obtencion y suministro de personal,69583579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167,2019,M1,"actividades profesionales, cientificas",39272549,550,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10168,2019,N3,obtencion y suministro de personal,8894088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,2019,J1,"produccion, distribucion y exhibicion",173065953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170,2019,Q,salud humana,16941087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,2019,I1,alojamiento,1396486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,2019,N3,obtencion y suministro de personal,5054890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10173,2019,Q,salud humana,14559699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,2019,N3,obtencion y suministro de personal,4770467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,2019,N3,obtencion y suministro de personal,954011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,2019,N3,obtencion y suministro de personal,5319574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10178,2019,R,"actividades creativas, artisticas y de entretenim",3234584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,2019,I1,alojamiento,1548693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,2019,J4,inform y serv de informacion,2461155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,2019,J1,"produccion, distribucion y exhibicion",13170693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10184,2019,Q,salud humana,6687499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10185,2019,H1,auxiliares del transporte,22903529,64383,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10187,2019,H1,auxiliares del transporte,10116657,174700,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
10189,2019,I1,alojamiento,257990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190,2019,I1,alojamiento,1863071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10191,2019,I2,expendio de alimentos,7501468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,2019,M1,"actividades profesionales, cientificas",13945478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,2019,M1,"actividades profesionales, cientificas",12049866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,2019,N3,obtencion y suministro de personal,28119903,2000,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10195,2019,P,educacion superior,52812062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10196,2019,I1,alojamiento,6283622,9100,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
10197,2019,N3,obtencion y suministro de personal,10591618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10198,2019,N3,obtencion y suministro de personal,2850168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,2019,M1,"actividades profesionales, cientificas",4347603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,2019,Q,salud humana,30732266,14697,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
10201,2019,I2,expendio de alimentos,17831665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,2019,N3,obtencion y suministro de personal,2994185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,2019,H1,auxiliares del transporte,6870167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,2019,M1,"actividades profesionales, cientificas",8228289,10200,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
10205,2019,I1,alojamiento,6979291,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10208,2019,I1,alojamiento,632810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10209,2019,I1,alojamiento,2682034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210,2019,H1,auxiliares del transporte,40452399,410771,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10213,2019,H1,auxiliares del transporte,37364287,24939,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10214,2019,H1,auxiliares del transporte,2627805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10216,2019,N3,obtencion y suministro de personal,6124732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10217,2019,N3,obtencion y suministro de personal,4794809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10219,2019,N3,obtencion y suministro de personal,43560231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,2019,LN,inmobiliarias y alquileres,9707688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10221,2019,I1,alojamiento,3594409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,2019,I1,alojamiento,2930605,8206,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10224,2019,I1,alojamiento,3980593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,2019,H1,auxiliares del transporte,46749908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,2019,Q,salud humana,138024862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,2019,Q,salud humana,16053690,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,2019,H1,auxiliares del transporte,23023741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,2019,Q,salud humana,40739524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,2019,H1,auxiliares del transporte,33752877,9350,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
10231,2019,Q,salud humana,27108947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,2019,J3,actividades de telecomunicaciones,150324839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233,2019,J3,actividades de telecomunicaciones,3751280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,2019,Q,salud humana,52768924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,2019,Q,salud humana,6545841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10236,2019,H2,postales y correos,1878184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,2019,Q,salud humana,24067192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10238,2019,Q,salud humana,4875873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,2019,N5,call center,85986788,16353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10241,2019,Q,salud humana,41865997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,2019,N3,obtencion y suministro de personal,10152647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10243,2019,J4,inform y serv de informacion,9411431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,2019,N3,obtencion y suministro de personal,2871442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10247,2019,N3,obtencion y suministro de personal,25900199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,2019,N3,obtencion y suministro de personal,2557005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10249,2019,J4,inform y serv de informacion,11243660,14127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10250,2019,N3,obtencion y suministro de personal,56173145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10253,2019,J4,inform y serv de informacion,709943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10254,2019,N3,obtencion y suministro de personal,19012483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10255,2019,R,"actividades creativas, artisticas y de entretenim",7259457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10256,2019,N3,obtencion y suministro de personal,2779107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10257,2019,I1,alojamiento,826660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,2019,I2,expendio de alimentos,43001903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10261,2019,I2,expendio de alimentos,5220799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,2019,P,educacion superior,18053676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10263,2019,P,educacion superior,146742263,151313,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
10264,2019,I1,alojamiento,7269388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10265,2019,I1,alojamiento,6798331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10266,2019,I1,alojamiento,1541274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10269,2019,N3,obtencion y suministro de personal,17768014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10271,2019,R,"actividades creativas, artisticas y de entretenim",47414563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10272,2019,N3,obtencion y suministro de personal,79529070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
