id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,contrata_personal_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb
13229,2022,I1,alojamiento,958991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12992,2022,I1,alojamiento,10663929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18965,2022,I1,alojamiento,5415716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13263,2022,I1,alojamiento,1111751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14477,2022,I1,alojamiento,83914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14704,2022,I1,alojamiento,3240705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15346,2022,I1,alojamiento,1433815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12962,2022,I1,alojamiento,643612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13306,2022,I1,alojamiento,1573872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20228,2022,I1,alojamiento,856389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15176,2022,I1,alojamiento,1262590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10265,2022,I1,alojamiento,8059639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11710,2022,I1,alojamiento,254632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15219,2022,I1,alojamiento,3595148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,2022,I1,alojamiento,10062922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17899,2022,I1,alojamiento,1056599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12994,2022,I1,alojamiento,5358162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13325,2022,I1,alojamiento,9023155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13781,2022,I1,alojamiento,1401157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13318,2022,I1,alojamiento,949521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12075,2022,I1,alojamiento,14181053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13521,2022,I1,alojamiento,1030804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20544,2022,I1,alojamiento,1404549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13118,2022,I1,alojamiento,10620910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10224,2022,I1,alojamiento,4968583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20050,2022,I1,alojamiento,283671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12993,2022,I1,alojamiento,9498445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102,2022,I1,alojamiento,492954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15262,2022,I1,alojamiento,1236168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14569,2022,I1,alojamiento,17107857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19561,2022,I1,alojamiento,1111903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13313,2022,I1,alojamiento,1812102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12373,2022,I1,alojamiento,4345579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19729,2022,I1,alojamiento,1745991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15255,2022,I1,alojamiento,1439176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15397,2022,I1,alojamiento,12743191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19179,2022,I1,alojamiento,569425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13314,2022,I1,alojamiento,3679381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15066,2022,I1,alojamiento,60534902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19908,2022,I1,alojamiento,575925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17915,2022,I1,alojamiento,1268999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10587,2022,I1,alojamiento,3451621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20113,2022,I1,alojamiento,4766371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13277,2022,I1,alojamiento,12435937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20457,2022,I1,alojamiento,847213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15276,2022,I1,alojamiento,959778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12713,2022,I1,alojamiento,1957234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13820,2022,I1,alojamiento,4155065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17744,2022,I1,alojamiento,455961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13264,2022,I1,alojamiento,1439584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14299,2022,I1,alojamiento,1450244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19340,2022,I1,alojamiento,1090990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17874,2022,I1,alojamiento,3130024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20574,2022,I1,alojamiento,3736274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19711,2022,I1,alojamiento,1018864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11712,2022,I1,alojamiento,1743098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14499,2022,I1,alojamiento,653019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17765,2022,I1,alojamiento,2998384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13261,2022,I1,alojamiento,809121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16139,2022,I1,alojamiento,1374539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15133,2022,I1,alojamiento,2396406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13265,2022,I1,alojamiento,877380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19595,2022,I1,alojamiento,2488309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18293,2022,I1,alojamiento,1014267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10314,2022,I1,alojamiento,1621765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18999,2022,I1,alojamiento,2273040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12740,2022,I1,alojamiento,4520795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12341,2022,I1,alojamiento,7684834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12365,2022,I1,alojamiento,2966078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15334,2022,I1,alojamiento,2762402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19725,2022,I1,alojamiento,2669052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15002,2022,I1,alojamiento,1153429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18980,2022,I1,alojamiento,4291593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15150,2022,I1,alojamiento,6103350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,2022,I1,alojamiento,1246382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10328,2022,I1,alojamiento,12684905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17742,2022,I1,alojamiento,2350856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17572,2022,I1,alojamiento,793799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19559,2022,I1,alojamiento,1118193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17761,2022,I1,alojamiento,3867176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19635,2022,I1,alojamiento,1744309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14318,2022,I1,alojamiento,6817733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14397,2022,I1,alojamiento,2781604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,2022,I1,alojamiento,653842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204,2022,I1,alojamiento,1095938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317,2022,I1,alojamiento,15600277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20451,2022,I1,alojamiento,345919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14757,2022,I1,alojamiento,2375140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20561,2022,I1,alojamiento,755279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17877,2022,I1,alojamiento,784831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11715,2022,I1,alojamiento,1693224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13819,2022,I1,alojamiento,13300836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19699,2022,I1,alojamiento,822773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12351,2022,I1,alojamiento,6923716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20224,2022,I1,alojamiento,527322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13266,2022,I1,alojamiento,2370067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10315,2022,I1,alojamiento,1514113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18510,2022,I1,alojamiento,829393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,2022,I1,alojamiento,6591918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18273,2022,I1,alojamiento,6564572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15290,2022,I1,alojamiento,10662335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15356,2022,I1,alojamiento,5698668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12371,2022,I1,alojamiento,1635967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12372,2022,I1,alojamiento,5063936,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14442,2022,I1,alojamiento,11244648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11918,2022,I1,alojamiento,1214116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12219,2022,I1,alojamiento,3205483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20575,2022,I1,alojamiento,1011255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14570,2022,I1,alojamiento,2755037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17856,2022,I1,alojamiento,4682251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19645,2022,I1,alojamiento,1840017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18485,2022,I1,alojamiento,367311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12364,2022,I1,alojamiento,10852823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14758,2022,I1,alojamiento,4587154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17737,2022,I1,alojamiento,813024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17555,2022,I1,alojamiento,1127367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20543,2022,I1,alojamiento,474673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10266,2022,I1,alojamiento,1127150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11716,2022,I1,alojamiento,856397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11512,2022,I1,alojamiento,1323113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13247,2022,I1,alojamiento,949943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11914,2022,I1,alojamiento,2004319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18001,2022,I1,alojamiento,5760176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14255,2022,I1,alojamiento,2695140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20052,2022,I1,alojamiento,765877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20213,2022,I1,alojamiento,777049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19662,2022,I1,alojamiento,2768517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12731,2022,I1,alojamiento,26856816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11704,2022,I1,alojamiento,1726535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15226,2022,I1,alojamiento,1128413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12076,2022,I1,alojamiento,2287757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19910,2022,I1,alojamiento,1381770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19496,2022,I1,alojamiento,2764425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16148,2022,I1,alojamiento,1186177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20933,2022,I1,alojamiento,338574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13320,2022,I1,alojamiento,1496579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19732,2022,I1,alojamiento,9429390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17739,2022,I1,alojamiento,656439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10208,2022,I1,alojamiento,573971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20505,2022,I1,alojamiento,546885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11952,2022,I1,alojamiento,6901608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13259,2022,I1,alojamiento,1598315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15004,2022,I1,alojamiento,3569811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19658,2022,I1,alojamiento,1593180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13305,2022,I1,alojamiento,8879344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17872,2022,I1,alojamiento,2734969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14756,2022,I1,alojamiento,6103637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14574,2022,I1,alojamiento,29352524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,2022,I1,alojamiento,4084317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19744,2022,I1,alojamiento,2817210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20014,2022,I1,alojamiento,726130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20116,2022,I1,alojamiento,2190842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19695,2022,I1,alojamiento,3291890,6888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10312,2022,I1,alojamiento,6657341,3111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10190,2022,I1,alojamiento,859435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11708,2022,I1,alojamiento,477912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19562,2022,I1,alojamiento,3786969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11717,2022,I1,alojamiento,1810691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20158,2022,I1,alojamiento,14191232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11919,2022,I1,alojamiento,795537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15458,2022,I1,alojamiento,1040192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19494,2022,I1,alojamiento,998244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10209,2022,I1,alojamiento,6164030,15750,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
20051,2022,I1,alojamiento,1467463,15000,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
19731,2022,I1,alojamiento,2334699,13496,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
14306,2022,I1,alojamiento,3738676,6850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20223,2022,I1,alojamiento,4000622,2000,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
14809,2022,I1,alojamiento,6271164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20196,2022,I1,alojamiento,412412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14556,2022,I1,alojamiento,973833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15162,2022,I1,alojamiento,1433523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20455,2022,I1,alojamiento,2418815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14807,2022,I1,alojamiento,1824159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13269,2022,I1,alojamiento,629711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14311,2022,I1,alojamiento,2275627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15113,2022,I1,alojamiento,6528531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19857,2022,I1,alojamiento,599387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14555,2022,I1,alojamiento,731049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13629,2022,I1,alojamiento,903532,597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15396,2022,I1,alojamiento,2115428,500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13649,2022,I1,alojamiento,2664873,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14492,2022,I1,alojamiento,990323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14276,2022,I1,alojamiento,5781400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15336,2022,I1,alojamiento,1452080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13562,2022,I1,alojamiento,1176200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13802,2022,I1,alojamiento,5075291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14664,2022,I1,alojamiento,2419068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10257,2022,I1,alojamiento,1333816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19027,2022,I1,alojamiento,6257797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,2022,I1,alojamiento,3721350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13565,2022,I1,alojamiento,1714398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14668,2022,I1,alojamiento,1386381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14398,2022,I1,alojamiento,1365752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12038,2022,I1,alojamiento,1397503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15394,2022,I1,alojamiento,2118544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,2022,I1,alojamiento,1680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13564,2022,I1,alojamiento,3436359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13619,2022,I1,alojamiento,2708404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12259,2022,I1,alojamiento,888841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14786,2022,I1,alojamiento,894345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13813,2022,I1,alojamiento,3957811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13566,2022,I1,alojamiento,1037778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13824,2022,I1,alojamiento,1631484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20252,2022,I1,alojamiento,1333939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10365,2022,I2,expendio de alimentos,140056245,421160,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0
14987,2022,I2,expendio de alimentos,60762052,408847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
11802,2022,I2,expendio de alimentos,31572437,373721,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14578,2022,I2,expendio de alimentos,44140041,343579,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
12418,2022,I2,expendio de alimentos,369850008,265225,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10391,2022,I2,expendio de alimentos,127676333,259183,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10355,2022,I2,expendio de alimentos,275673043,238500,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
10381,2022,I2,expendio de alimentos,118530463,212617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12971,2022,I2,expendio de alimentos,72563491,146061,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
17871,2022,I2,expendio de alimentos,19492301,143179,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
20342,2022,I2,expendio de alimentos,13229987,128915,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
10371,2022,I2,expendio de alimentos,110885176,112097,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
18698,2022,I2,expendio de alimentos,73354254,90412,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
13066,2022,I2,expendio de alimentos,47961764,89505,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10367,2022,I2,expendio de alimentos,17626719,73783,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
20425,2022,I2,expendio de alimentos,89903298,65250,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
12349,2022,I2,expendio de alimentos,65618415,55044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13840,2022,I2,expendio de alimentos,21048865,51086,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10399,2022,I2,expendio de alimentos,10552150,36850,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11887,2022,I2,expendio de alimentos,22099213,36000,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
13340,2022,I2,expendio de alimentos,13083577,35201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14179,2022,I2,expendio de alimentos,13345025,34989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13843,2022,I2,expendio de alimentos,102145784,33354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17709,2022,I2,expendio de alimentos,23391762,28668,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
20936,2022,I2,expendio de alimentos,14922684,28315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13633,2022,I2,expendio de alimentos,155011563,26989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20424,2022,I2,expendio de alimentos,45369984,26075,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
17796,2022,I2,expendio de alimentos,18661439,23970,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10346,2022,I2,expendio de alimentos,57173720,20152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10387,2022,I2,expendio de alimentos,36913364,18857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18340,2022,I2,expendio de alimentos,8156052,16900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11588,2022,I2,expendio de alimentos,34166119,16099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10343,2022,I2,expendio de alimentos,13375032,15106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18604,2022,I2,expendio de alimentos,12806537,15000,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
