id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,contrata_personal_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb
10030,2021,LN,inmobiliarias y alquileres,2285083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10033,2021,M1,"actividades profesionales, cientificas",16710673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10034,2021,M1,"actividades profesionales, cientificas",10588059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10035,2021,M1,"actividades profesionales, cientificas",7340927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10036,2021,M1,"actividades profesionales, cientificas",888784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10038,2021,M1,"actividades profesionales, cientificas",10830733,32486,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
10040,2021,M1,"actividades profesionales, cientificas",166808550,4117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10041,2021,N3,obtencion y suministro de personal,3749003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10044,2021,N3,obtencion y suministro de personal,15237773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10047,2021,N3,obtencion y suministro de personal,9317665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10048,2021,N3,obtencion y suministro de personal,14982626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,2021,N3,obtencion y suministro de personal,37188752,35000,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0
10050,2021,N3,obtencion y suministro de personal,89240103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10051,2021,N3,obtencion y suministro de personal,35472398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10052,2021,N3,obtencion y suministro de personal,1785831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,2021,N3,obtencion y suministro de personal,4150328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,2021,N3,obtencion y suministro de personal,120132338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,2021,N3,obtencion y suministro de personal,33197096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,2021,N3,obtencion y suministro de personal,27501661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10059,2021,N3,obtencion y suministro de personal,22474301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,2021,N3,obtencion y suministro de personal,8422273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,2021,N3,obtencion y suministro de personal,7194018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10063,2021,N3,obtencion y suministro de personal,144998309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10064,2021,N3,obtencion y suministro de personal,12566989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10065,2021,N3,obtencion y suministro de personal,11722133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10066,2021,N3,obtencion y suministro de personal,61086583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,2021,N3,obtencion y suministro de personal,18133453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,2021,N3,obtencion y suministro de personal,4178923,52,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
10069,2021,N3,obtencion y suministro de personal,6104339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070,2021,N3,obtencion y suministro de personal,93862404,160947,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
10072,2021,N4,actividades administrativas,61294053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075,2021,N4,actividades administrativas,682599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,2021,P,educacion superior,11308506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,2021,P,educacion superior,3478574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,2021,P,educacion superior,651943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,2021,P,educacion superior,308898915,253777,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10080,2021,P,educacion superior,50218078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10081,2021,P,educacion superior,17869699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,2021,P,educacion superior,3165504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10083,2021,P,educacion superior,113129110,27310,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10084,2021,P,educacion superior,61390118,93437,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0
10085,2021,Q,salud humana,14496568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10086,2021,Q,salud humana,24672087,18494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10087,2021,Q,salud humana,142753697,877245,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10088,2021,Q,salud humana,124965407,287908,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10090,2021,Q,salud humana,213108445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10092,2021,Q,salud humana,6334164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,2021,Q,salud humana,40537381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,2021,Q,salud humana,13000260,42979,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
10095,2021,Q,salud humana,9029658,18445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10096,2021,Q,salud humana,10143988,1560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10097,2021,Q,salud humana,29048178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10098,2021,Q,salud humana,16555044,11465,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
10099,2021,Q,salud humana,32828740,20226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10101,2021,Q,salud humana,47920261,58539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10103,2021,Q,salud humana,2513366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,2021,Q,salud humana,20685335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,2021,Q,salud humana,20587320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,2021,Q,salud humana,12880951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10108,2021,Q,salud humana,6044530,62663,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10109,2021,Q,salud humana,21710469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10111,2021,Q,salud humana,45388535,80093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
10112,2021,Q,salud humana,28871632,17749,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
10113,2021,Q,salud humana,30050560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10114,2021,Q,salud humana,9587401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10115,2021,Q,salud humana,3682703,60000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10116,2021,Q,salud humana,3572792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,2021,J2,prog y trans de radio y television,1707194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10118,2021,J2,prog y trans de radio y television,10922809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,2021,S,otros servicios,9082024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,2021,S,otros servicios,17412990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10121,2021,N3,obtencion y suministro de personal,3620955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,2021,N4,actividades administrativas,6096059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,2021,I1,alojamiento,2419725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10124,2021,I1,alojamiento,2781117,1500,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
10125,2021,Q,salud humana,79754886,13466,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
10128,2021,H1,auxiliares del transporte,2482675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10129,2021,N3,obtencion y suministro de personal,15503818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,2021,H2,postales y correos,782988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10132,2021,Q,salud humana,7433080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,2021,Q,salud humana,20617769,9400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10135,2021,Q,salud humana,65303313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,2021,M2,publicidad,11820062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10138,2021,Q,salud humana,10105799,9769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10139,2021,I1,alojamiento,11530783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140,2021,I1,alojamiento,3243881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10141,2021,H1,auxiliares del transporte,3603431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10142,2021,Q,salud humana,8912405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10143,2021,I2,expendio de alimentos,28572113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,2021,Q,salud humana,32349504,120166,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10145,2021,H1,auxiliares del transporte,8702785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,2021,LN,inmobiliarias y alquileres,47028121,216000,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
10148,2021,Q,salud humana,10485940,60000,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
10149,2021,Q,salud humana,6635534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,2021,Q,salud humana,23562769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,2021,M1,"actividades profesionales, cientificas",2254712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,2021,M1,"actividades profesionales, cientificas",5279278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,2021,Q,salud humana,34093196,42832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10156,2021,LN,inmobiliarias y alquileres,38921730,4930,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10157,2021,H1,auxiliares del transporte,2398732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,2021,H1,auxiliares del transporte,14815320,25000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10159,2021,N3,obtencion y suministro de personal,90209755,15500,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
10162,2021,N3,obtencion y suministro de personal,62854447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10163,2021,Q,salud humana,80871017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10164,2021,N3,obtencion y suministro de personal,44125376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10168,2021,N3,obtencion y suministro de personal,15657545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15416,2021,M1,"actividades profesionales, cientificas",3836448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,2021,S,otros servicios,56242385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170,2021,Q,salud humana,8695367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,2021,I1,alojamiento,1622684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,2021,N3,obtencion y suministro de personal,5905291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10173,2021,Q,salud humana,16339018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,2021,N3,obtencion y suministro de personal,3144114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,2021,N3,obtencion y suministro de personal,4747178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10178,2021,R,"actividades creativas, artisticas y de entretenim",1504986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,2021,I1,alojamiento,1585836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,2021,J4,inform y serv de informacion,2063759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,2021,S,otros servicios,60081302,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10184,2021,Q,salud humana,6408480,11068,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
18545,2021,H2,postales y correos,1292872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10185,2021,H1,auxiliares del transporte,11412259,30022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10187,2021,H1,auxiliares del transporte,11066121,2800,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
17548,2021,I1,alojamiento,601086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,2021,I1,alojamiento,459474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10191,2021,I2,expendio de alimentos,5249139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,2021,M1,"actividades profesionales, cientificas",14226582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,2021,M1,"actividades profesionales, cientificas",9307126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,2021,N3,obtencion y suministro de personal,27462627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10195,2021,P,educacion superior,57088121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,2021,N3,obtencion y suministro de personal,4577348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10198,2021,N3,obtencion y suministro de personal,2254730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,2021,M1,"actividades profesionales, cientificas",2820244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,2021,Q,salud humana,35936949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,2021,I2,expendio de alimentos,15265875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,2021,N3,obtencion y suministro de personal,706276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,2021,H1,auxiliares del transporte,4667970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,2021,M1,"actividades profesionales, cientificas",3463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,2021,I1,alojamiento,3376511,12541,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10207,2021,I1,alojamiento,1369877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10208,2021,I1,alojamiento,87693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10209,2021,I1,alojamiento,5206458,56328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10210,2021,H1,auxiliares del transporte,24931548,286501,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
17959,2021,J4,inform y serv de informacion,1002905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10213,2021,H1,auxiliares del transporte,16552699,130441,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10216,2021,N3,obtencion y suministro de personal,8672487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10217,2021,N3,obtencion y suministro de personal,4450915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10219,2021,N3,obtencion y suministro de personal,57538624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,2021,LN,inmobiliarias y alquileres,7541860,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10221,2021,I1,alojamiento,2799000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,2021,I1,alojamiento,2077760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10223,2021,I1,alojamiento,509465,4420,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
10224,2021,I1,alojamiento,4495933,12539,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19345,2021,J4,inform y serv de informacion,5176184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,2021,H1,auxiliares del transporte,59149658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,2021,Q,salud humana,112808101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,2021,Q,salud humana,7012863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,2021,H1,auxiliares del transporte,5481216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,2021,Q,salud humana,26759121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,2021,H1,auxiliares del transporte,5230173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,2021,Q,salud humana,27397836,166921,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10232,2021,J3,actividades de telecomunicaciones,78745189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233,2021,J3,actividades de telecomunicaciones,5969235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,2021,Q,salud humana,47235133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,2021,Q,salud humana,5574923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10236,2021,H2,postales y correos,996006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,2021,Q,salud humana,17462803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,2021,N5,call center,119027375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,2021,N3,obtencion y suministro de personal,11325032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10243,2021,J4,inform y serv de informacion,8189254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,2021,N3,obtencion y suministro de personal,2788566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10247,2021,N3,obtencion y suministro de personal,34608837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,2021,N3,obtencion y suministro de personal,1312198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15421,2021,N3,obtencion y suministro de personal,2166246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10249,2021,J4,inform y serv de informacion,22601494,15000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10250,2021,N3,obtencion y suministro de personal,75303217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10253,2021,J4,inform y serv de informacion,2723759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10254,2021,N3,obtencion y suministro de personal,23495845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10257,2021,I1,alojamiento,1183332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17555,2021,I1,alojamiento,770749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,2021,I2,expendio de alimentos,24556201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19338,2021,I2,expendio de alimentos,5919088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,2021,P,educacion superior,20135243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10263,2021,P,educacion superior,144618053,354535,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1
10264,2021,I1,alojamiento,3441033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10265,2021,I1,alojamiento,4714338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10266,2021,I1,alojamiento,1121728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10271,2021,R,"actividades creativas, artisticas y de entretenim",53682914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10272,2021,N3,obtencion y suministro de personal,72227503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10273,2021,H1,auxiliares del transporte,41480702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17549,2021,I1,alojamiento,2017173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274,2021,I1,alojamiento,696130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10275,2021,I1,alojamiento,2346270,4725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20251,2021,I2,expendio de alimentos,4233110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10276,2021,N3,obtencion y suministro de personal,1903267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10281,2021,N3,obtencion y suministro de personal,4432738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10283,2021,I1,alojamiento,8552886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10284,2021,I1,alojamiento,2913438,13999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
17557,2021,I1,alojamiento,6128943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17558,2021,J0,edicion,418380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17559,2021,J0,edicion,864986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17561,2021,J0,edicion,78510788,119943,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
17562,2021,M1,"actividades profesionales, cientificas",5049557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
